Country Name,Year,Primary Enrollment,GDP per Capita
Brazil,2005,18661104.0,10994.3076723666
Brazil,2005,18661104.0,29102.8866327618
Brazil,2005,18661104.0,10.8616643941562
Brazil,2005,18661104.0,9.50318614504571
Brazil,2005,18661104.0,2338862331519.44
Brazil,2005,18661104.0,2046338691519.81
Brazil,2005,18661104.0,2170584503422.14
Brazil,2005,18661104.0,18.890001426152
Brazil,2005,18661104.0,2.01094494396865
Brazil,2005,18661104.0,287313442587.247
Brazil,2005,18661104.0,628068900453.894
Brazil,2005,18661104.0,410023443652.276
Brazil,2005,18661104.0,168429642561.431
Brazil,2005,18661104.0,1329.05
Brazil,2005,18661104.0,56.3
Brazil,2005,18661104.0,1329872699588.29
Brazil,2005,18661104.0,3035345061942.56
Brazil,2005,18661104.0,2108379453308.18
Brazil,2005,18661104.0,866081203897.502
Brazil,2005,18661104.0,3.36256066278938
Brazil,2005,18661104.0,7144.97051976056
Brazil,2005,18661104.0,16307.9150294569
Brazil,2005,18661104.0,11327.6323688873
Brazil,2005,18661104.0,2.18490499505197
Brazil,2005,18661104.0,4000.0
Brazil,2005,18661104.0,12212.9171680288
Brazil,2005,18661104.0,10680.0
Brazil,2005,18661104.0,744104748645.049
Brazil,2005,18661104.0,2273154952728.74
Brazil,2005,18661104.0,1987694303035.77
Brazil,2005,18661104.0,2108379453308.18
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,118413811544.0
Brazil,2005,18661104.0,74692215554.0
Brazil,2005,18661104.0,4.47908020019531
Brazil,2005,18661104.0,11.2647199630737
Brazil,2005,18661104.0,15.19637
Brazil,2005,18661104.0,13.00607
Brazil,2005,18661104.0,34.63414
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,110110000.0
Brazil,2005,18661104.0,17.2048834643899
Brazil,2005,18661104.0,-2.49738958690844
Brazil,2005,18661104.0,237823715710.341
Brazil,2005,18661104.0,535634119754.533
Brazil,2005,18661104.0,373446534309.885
Brazil,2005,18661104.0,153404560796.191
Brazil,2005,18661104.0,3042359438327.51
Brazil,2005,18661104.0,20.6057467893506
Brazil,2005,18661104.0,447265146624.05
Brazil,2005,18661104.0,183727808598.09
Brazil,2005,18661104.0,17.0561834598429
Brazil,2005,18661104.0,1.95630180206021
Brazil,2005,18661104.0,221336823775.952
Brazil,2005,18661104.0,515976029808.629
Brazil,2005,18661104.0,370218875054.6
Brazil,2005,18661104.0,152078701255.49
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,123.59049
Brazil,2005,18661104.0,96.5991366750392
Brazil,2005,18661104.0,1306634465006.57
Brazil,2005,18661104.0,2928589971051.71
Brazil,2005,18661104.0,2096765891107.98
Brazil,2005,18661104.0,861310578801.479
Brazil,2005,18661104.0,71.5964307681825
Brazil,2005,18661104.0,18.1389433081037
Brazil,2005,18661104.0,18.6741097250049
Brazil,2005,18661104.0,393721092530.227
Brazil,2005,18661104.0,161732954323.463
Brazil,2005,18661104.0,1196756293243.08
Brazil,2005,18661104.0,2691337644019.29
Brazil,2005,18661104.0,1842818401444.21
Brazil,2005,18661104.0,756993897461.389
Brazil,2005,18661104.0,1793.4
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,2.52
Brazil,2005,18661104.0,60.5042517844977
Brazil,2005,18661104.0,4.52873465526775
Brazil,2005,18661104.0,782568772338.681
Brazil,2005,18661104.0,1764886950843.29
Brazil,2005,18661104.0,1313295913145.82
Brazil,2005,18661104.0,539476375443.859
Brazil,2005,18661104.0,4204.48574497102
Brazil,2005,18661104.0,3.33779224808617
Brazil,2005,18661104.0,1263031494730.25
Brazil,2005,18661104.0,925712190128.32
Brazil,2005,18661104.0,1313295913145.82
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,8083177000.0
Brazil,2005,18661104.0,3.1374823388
Brazil,2005,18661104.0,11.737934445
Brazil,2005,18661104.0,2.08774506513077
Brazil,2005,18661104.0,319362000.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,-74654831.21
Brazil,2005,18661104.0,24904028711.1
Brazil,2005,18661104.0,99.0
Brazil,2005,18661104.0,98.0
Brazil,2005,18661104.0,98.0
Brazil,2005,18661104.0,78.4194528836
Brazil,2005,18661104.0,132.3730629
Brazil,2005,18661104.0,108.6006394
Brazil,2005,18661104.0,11.8429659465197
Brazil,2005,18661104.0,7.46133300435609
Brazil,2005,18661104.0,97872593998.7396
Brazil,2005,18661104.0,125793194364.807
Brazil,2005,18661104.0,227410963701.505
Brazil,2005,18661104.0,257061583580.718
Brazil,2005,18661104.0,105595890452.289
Brazil,2005,18661104.0,127034295039.337
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,0.39
Brazil,2005,18661104.0,0.25
Brazil,2005,18661104.0,17.4221742581074
Brazil,2005,18661104.0,50.0
Brazil,2005,18661104.0,18.7
Brazil,2005,18661104.0,44.6
Brazil,2005,18661104.0,60.7
Brazil,2005,18661104.0,1.0
Brazil,2005,18661104.0,2.9
Brazil,2005,18661104.0,6.5
Brazil,2005,18661104.0,11.1
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,21.02274725
Brazil,2005,18661104.0,1395.0
Brazil,2005,18661104.0,3837.0
Brazil,2005,18661104.0,24.1725782835869
Brazil,2005,18661104.0,1.9943871309124
Brazil,2005,18661104.0,300546587504.717
Brazil,2005,18661104.0,763377983116.45
Brazil,2005,18661104.0,524686238301.122
Brazil,2005,18661104.0,215530884738.643
Brazil,2005,18661104.0,16743.214841221
Brazil,2005,18661104.0,6.86953720898965
Brazil,2005,18661104.0,7.43122475478488
Brazil,2005,18661104.0,7.43122475478488
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,4.54669695600984
Brazil,2005,18661104.0,6.77526228554956
Brazil,2005,18661104.0,4.19245426013302
Brazil,2005,18661104.0,6.20612060894335
Brazil,2005,18661104.0,25.5701603658936
Brazil,2005,18661104.0,4.12855175504034
Brazil,2005,18661104.0,47.4750074161357
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,37.7545856651007
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,0.338807605548494
Brazil,2005,18661104.0,638582.0
Brazil,2005,18661104.0,6.03335393366201
Brazil,2005,18661104.0,5905000000.0
Brazil,2005,18661104.0,1185000000.0
Brazil,2005,18661104.0,4720000000.0
Brazil,2005,18661104.0,5358000.0
Brazil,2005,18661104.0,3364000.0
Brazil,2005,18661104.0,3.11717541258031
Brazil,2005,18661104.0,4168000000.0
Brazil,2005,18661104.0,307000000.0
Brazil,2005,18661104.0,3861000000.0
Brazil,2005,18661104.0,4031890000.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,713400000.0
Brazil,2005,18661104.0,3164000.0
Brazil,2005,18661104.0,53.273998260498
Brazil,2005,18661104.0,57.2999992370605
Brazil,2005,18661104.0,71.5309982299805
Brazil,2005,18661104.0,75.5500030517578
Brazil,2005,18661104.0,62.4949989318848
Brazil,2005,18661104.0,66.4800033569336
Brazil,2005,18661104.0,54.6180000305176
Brazil,2005,18661104.0,58.1100006103516
Brazil,2005,18661104.0,59.51
Brazil,2005,18661104.0,77.3669967651367
Brazil,2005,18661104.0,80.75
Brazil,2005,18661104.0,82.19
Brazil,2005,18661104.0,65.7330017089844
Brazil,2005,18661104.0,68.9700012207031
Brazil,2005,18661104.0,70.71
Brazil,2005,18661104.0,84.5400009155273
Brazil,2005,18661104.0,81.5699996948242
Brazil,2005,18661104.0,88.5299987792969
Brazil,2005,18661104.0,67.6699981689453
Brazil,2005,18661104.0,54.6599998474121
Brazil,2005,18661104.0,80.6600036621094
Brazil,2005,18661104.0,80.5100021362305
Brazil,2005,18661104.0,73.4000015258789
Brazil,2005,18661104.0,88.8899993896484
Brazil,2005,18661104.0,42.4929341453309
Brazil,2005,18661104.0,88870707.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,8358140.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,19313005.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,55.3833333333333
Brazil,2005,18661104.0,2.728605201
Brazil,2005,18661104.0,75.775
Brazil,2005,18661104.0,68.166
Brazil,2005,18661104.0,71.896
Brazil,2005,18661104.0,0.15144602824948
Brazil,2005,18661104.0,660.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,342.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,77.62
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,8.24384399999999
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,11.0
Brazil,2005,18661104.0,18.9602600170819
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,52.2046909338931
Brazil,2005,18661104.0,71.9238523064976
Brazil,2005,18661104.0,14.7382811410227
Brazil,2005,18661104.0,2.24270792211132
Brazil,2005,18661104.0,190675077718.328
Brazil,2005,18661104.0,445868647967.12
Brazil,2005,18661104.0,319906846517.826
Brazil,2005,18661104.0,131411500113.264
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,53.2333863788162
Brazil,2005,18661104.0,474646880000.0
Brazil,2005,18661104.0,71.0
Brazil,2005,18661104.0,78.0
Brazil,2005,18661104.0,48.1582511742946
Brazil,2005,18661104.0,33.5896803153003
Brazil,2005,18661104.0,118529000000.0
Brazil,2005,18661104.0,118469000000.0
Brazil,2005,18661104.0,5.71086702090842
Brazil,2005,18661104.0,4.3958081371498
Brazil,2005,18661104.0,58.1291381686348
Brazil,2005,18661104.0,7.60163196194785
Brazil,2005,18661104.0,3.49229181811275
Brazil,2005,18661104.0,17.3233260566055
Brazil,2005,18661104.0,3.02668128371135
Brazil,2005,18661104.0,1.36630318733171
Brazil,2005,18661104.0,3.34976050274755
Brazil,2005,18661104.0,18.8366687538512
Brazil,2005,18661104.0,17.3233260566055
Brazil,2005,18661104.0,77628000000.0
Brazil,2005,18661104.0,77988540848.0
Brazil,2005,18661104.0,1.54855705577799
Brazil,2005,18661104.0,7.22425612755196
Brazil,2005,18661104.0,62.624917364706
Brazil,2005,18661104.0,10.0236726754973
Brazil,2005,18661104.0,1.7218376897411
Brazil,2005,18661104.0,12.5413962380229
Brazil,2005,18661104.0,5.2529825182709
Brazil,2005,18661104.0,1.67515108603741
Brazil,2005,18661104.0,4.61148537194645
Brazil,2005,18661104.0,23.2851293414931
Brazil,2005,18661104.0,12.5413962380229
Brazil,2005,18661104.0,21.9997261372696
Brazil,2005,18661104.0,54.0099725348632
Brazil,2005,18661104.0,399339.996337891
Brazil,2005,18661104.0,19140.0
Brazil,2005,18661104.0,100.0
Brazil,2005,18661104.0,1.52401339252107
Brazil,2005,18661104.0,3.8328337595256
Brazil,2005,18661104.0,33080000000.0
Brazil,2005,18661104.0,13588619736.3611
Brazil,2005,18661104.0,0.824052241466547
Brazil,2005,18661104.0,86210336.0
Brazil,2005,18661104.0,46.31799164
Brazil,2005,18661104.0,31.839784156133
Brazil,2005,18661104.0,22.4
Brazil,2005,18661104.0,19.0
Brazil,2005,18661104.0,15.5
Brazil,2005,18661104.0,22.7
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,0.1
Brazil,2005,18661104.0,0.1
Brazil,2005,18661104.0,0.1
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,111.325
Brazil,2005,18661104.0,225.268
Brazil,2005,18661104.0,22.0
Brazil,2005,18661104.0,19.3
Brazil,2005,18661104.0,24.6
Brazil,2005,18661104.0,14.2
Brazil,2005,18661104.0,24.8
Brazil,2005,18661104.0,21.8
Brazil,2005,18661104.0,27.6
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,16.2302027171614
Brazil,2005,18661104.0,2626304000.0
Brazil,2005,18661104.0,0.0319955980475831
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,99.71589304
Brazil,2005,18661104.0,419999.986886978
Brazil,2005,18661104.0,1990000.00953674
Brazil,2005,18661104.0,4480000.01907349
Brazil,2005,18661104.0,8640000.34332275
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,-29999.9993294477
Brazil,2005,18661104.0,17069999.6948242
Brazil,2005,18661104.0,239999.994635582
Brazil,2005,18661104.0,28469999.3133545
Brazil,2005,18661104.0,76980003.3569336
Brazil,2005,18661104.0,990000.009536743
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,1340000.0333786
Brazil,2005,18661104.0,1539999.96185303
Brazil,2005,18661104.0,30750000.0
Brazil,2005,18661104.0,189999.997615814
Brazil,2005,18661104.0,1210000.03814697
Brazil,2005,18661104.0,15439999.5803833
Brazil,2005,18661104.0,289999.99165535
Brazil,2005,18661104.0,2819999.9332428
Brazil,2005,18661104.0,140000.000596046
Brazil,2005,18661104.0,1139999.98569489
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,10159999.8474121
Brazil,2005,18661104.0,2359999.89509583
Brazil,2005,18661104.0,4489999.77111816
Brazil,2005,18661104.0,191730001.421645
Brazil,2005,18661104.0,6539999.96185303
Brazil,2005,18661104.0,-25930000.3051758
Brazil,2005,18661104.0,187044491.78
Brazil,2005,18661104.0,1654749257974.49
Brazil,2005,18661104.0,-990046766.375369
Brazil,2005,18661104.0,13040343627.725
Brazil,2005,18661104.0,-530787178.2
Brazil,2005,18661104.0,-255394000.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,-23809823417.9
Brazil,2005,18661104.0,517857000.0
Brazil,2005,18661104.0,72789000.0
Brazil,2005,18661104.0,-32532000.0
Brazil,2005,18661104.0,721305000.0
Brazil,2005,18661104.0,-2099306000.0
Brazil,2005,18661104.0,78694469445.8833
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,0.611077298204704
Brazil,2005,18661104.0,13263949138.762
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,0.0250830989652644
Brazil,2005,18661104.0,0.141612481640479
Brazil,2005,18661104.0,0.171008943235285
Brazil,2005,18661104.0,1.16715940965012
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,235979995.727539
Brazil,2005,18661104.0,217240005.493164
Brazil,2005,18661104.0,238330001.831055
Brazil,2005,18661104.0,217240005.493164
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,-1629999.99523163
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,589999.973773956
Brazil,2005,18661104.0,670000.016689301
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,720000.028610229
Brazil,2005,18661104.0,1509999.99046326
Brazil,2005,18661104.0,2700000.04768372
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,3720000.02861023
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,-25552622705.542
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,-62205050113.9639
Brazil,2005,18661104.0,-25552622705.8766
Brazil,2005,18661104.0,3557768431.24804
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,8660996020.25056
Brazil,2005,18661104.0,3557768431.29463
Brazil,2005,18661104.0,43721595990.0
Brazil,2005,18661104.0,35838200176.6142
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,67.0
Brazil,2005,18661104.0,51.9762318462423
Brazil,2005,18661104.0,155130.0
Brazil,2005,18661104.0,4.7616
Brazil,2005,18661104.0,6310.0
Brazil,2005,18661104.0,5938.0
Brazil,2005,18661104.0,18888.0
Brazil,2005,18661104.0,27299.0
Brazil,2005,18661104.0,4865.0
Brazil,2005,18661104.0,71001.0
Brazil,2005,18661104.0,2300.0
Brazil,2005,18661104.0,45588.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,80324.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,2.43439003623188
Brazil,2005,18661104.0,2.49827678464769
Brazil,2005,18661104.0,10.0039567544992
Brazil,2005,18661104.0,3.8608908879791
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,41.625587566787
Brazil,2005,18661104.0,-16294.97265625
Brazil,2005,18661104.0,45.2087274066406
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,35.87644196
Brazil,2005,18661104.0,138.09991035
Brazil,2005,18661104.0,316.79114814
Brazil,2005,18661104.0,23.67038
Brazil,2005,18661104.0,20.56398
Brazil,2005,18661104.0,26.49139
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,14444.0
Brazil,2005,18661104.0,4054.0
Brazil,2005,18661104.0,6.342684651
Brazil,2005,18661104.0,26.47224604
Brazil,2005,18661104.0,2.171160162
Brazil,2005,18661104.0,95.08413702
Brazil,2005,18661104.0,78.45831333
Brazil,2005,18661104.0,98.52956754
Brazil,2005,18661104.0,77.56479232
Brazil,2005,18661104.0,43.08705112
Brazil,2005,18661104.0,84.70974279
Brazil,2005,18661104.0,77.87380706
Brazil,2005,18661104.0,52.91903353
Brazil,2005,18661104.0,83.04527727
Brazil,2005,18661104.0,37.82821516
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,40.59952875
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,80.0
Brazil,2005,18661104.0,1.35221472720007
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,373953000.0
Brazil,2005,18661104.0,0.31463117664421
Brazil,2005,18661104.0,2805358000.0
Brazil,2005,18661104.0,2479867000.0
Brazil,2005,18661104.0,5622.1
Brazil,2005,18661104.0,1.6663
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,15.5959257322181
Brazil,2005,18661104.0,89.7840830783103
Brazil,2005,18661104.0,3.81539843032538
Brazil,2005,18661104.0,6.69589541313482
Brazil,2005,18661104.0,44.0365639158998
Brazil,2005,18661104.0,-483984000.0
Brazil,2005,18661104.0,-1615322000.0
Brazil,2005,18661104.0,8.50275021467194
Brazil,2005,18661104.0,9.05632776263392
Brazil,2005,18661104.0,27.3617217370003
Brazil,2005,18661104.0,24983394.0
Brazil,2005,18661104.0,26.5427779581998
Brazil,2005,18661104.0,25944187.0
Brazil,2005,18661104.0,28.1995620273504
Brazil,2005,18661104.0,50927581.0
Brazil,2005,18661104.0,9.03636393538568
Brazil,2005,18661104.0,9.60162079792707
Brazil,2005,18661104.0,9.00366380814214
Brazil,2005,18661104.0,9.54161346678943
Brazil,2005,18661104.0,9.19481702930069
Brazil,2005,18661104.0,9.6697192494275
Brazil,2005,18661104.0,66.6327982335813
Brazil,2005,18661104.0,62803064.0
Brazil,2005,18661104.0,66.723031420255
Brazil,2005,18661104.0,61218633.0
Brazil,2005,18661104.0,66.5404793186659
Brazil,2005,18661104.0,124021700.0
Brazil,2005,18661104.0,9.3985991991757
Brazil,2005,18661104.0,9.74336757472863
Brazil,2005,18661104.0,8.60809415426819
Brazil,2005,18661104.0,8.78780125999743
Brazil,2005,18661104.0,7.72649005446119
Brazil,2005,18661104.0,7.76259848526053
Brazil,2005,18661104.0,7.35953978483255
Brazil,2005,18661104.0,7.28071596458915
Brazil,2005,18661104.0,6.86786709284597
Brazil,2005,18661104.0,6.70863114721348
Brazil,2005,18661104.0,5.85864123518449
Brazil,2005,18661104.0,5.65377252508562
Brazil,2005,18661104.0,4.9082562705753
Brazil,2005,18661104.0,4.67197202428832
Brazil,2005,18661104.0,3.86252364621112
Brazil,2005,18661104.0,3.60270177334663
Brazil,2005,18661104.0,2.93820295339976
Brazil,2005,18661104.0,2.65919931472863
Brazil,2005,18661104.0,6.00548002941839
Brazil,2005,18661104.0,6338558.0
Brazil,2005,18661104.0,6.73419062154529
Brazil,2005,18661104.0,4839272.0
Brazil,2005,18661104.0,5.25995865398365
Brazil,2005,18661104.0,11177826.0
Brazil,2005,18661104.0,2.44957833526424
Brazil,2005,18661104.0,2.11825183279528
Brazil,2005,18661104.0,1.76544033734879
Brazil,2005,18661104.0,1.42618387416669
Brazil,2005,18661104.0,1.29634506516312
Brazil,2005,18661104.0,0.956046738589379
Brazil,2005,18661104.0,1.22282688376914
Brazil,2005,18661104.0,0.759476208432304
Brazil,2005,18661104.0,22.2689627117995
Brazil,2005,18661104.0,1.14588477164177
Brazil,2005,18661104.0,18288134.0
Brazil,2005,18661104.0,11.8618145826853
Brazil,2005,18661104.0,72686000.0
Brazil,2005,18661104.0,39.0518075421878
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,29.0
Brazil,2005,18661104.0,94125016.0
Brazil,2005,18661104.0,50.5702887727671
Brazil,2005,18661104.0,92002092.0
Brazil,2005,18661104.0,49.429711227233
Brazil,2005,18661104.0,186127108.0
Brazil,2005,18661104.0,6451252310.0
Brazil,2005,18661104.0,3580492000.0
Brazil,2005,18661104.0,-4884536333.75
Brazil,2005,18661104.0,3.7
Brazil,2005,18661104.0,8.8
Brazil,2005,18661104.0,20.8
Brazil,2005,18661104.0,10.0
Brazil,2005,18661104.0,22.3
Brazil,2005,18661104.0,45.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,4064476000.0
Brazil,2005,18661104.0,-302602000.0
Brazil,2005,18661104.0,8083177000.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,-12930178.2
Brazil,2005,18661104.0,-23016000.0
Brazil,2005,18661104.0,3738858000.0
Brazil,2005,18661104.0,1.06071615242248
Brazil,2005,18661104.0,1.41868706834656
Brazil,2005,18661104.0,97.4
Brazil,2005,18661104.0,7.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,22.2
Brazil,2005,18661104.0,24.2
Brazil,2005,18661104.0,24.9
Brazil,2005,18661104.0,24.2
Brazil,2005,18661104.0,20.4
Brazil,2005,18661104.0,15.2
Brazil,2005,18661104.0,25.5
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,0.4
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,6.5
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,7.5
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,6.5
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,0.435721530506353
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,4.0
Brazil,2005,18661104.0,18661104.0
Brazil,2005,18661104.0,47.59256
Brazil,2005,18661104.0,886781.0
Brazil,2005,18661104.0,87.7873992919922
Brazil,2005,18661104.0,95.2606
Brazil,2005,18661104.0,29161701040.597
Brazil,2005,18661104.0,3609078335.055
Brazil,2005,18661104.0,7.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,1.7
Brazil,2005,18661104.0,5.4
Brazil,2005,18661104.0,1.4
Brazil,2005,18661104.0,7.6
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,24.3
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,8.57699805068226
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,11.7838623108781
Brazil,2005,18661104.0,1.86836807325691
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,3751790000.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,527400000.0
Brazil,2005,18661104.0,3164000.0
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,15.60576
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,21.04365
Brazil,2005,18661104.0,15.42777
Brazil,2005,18661104.0,15.63157
Brazil,2005,18661104.0,15.1617
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,70.5959935298014
Brazil,2005,18661104.0,71.962849053067
Brazil,2005,18661104.0,73.4628358112495
Brazil,2005,18661104.0,44.6351688608229
Brazil,2005,18661104.0,3446.0
Brazil,2005,18661104.0,370.0
Brazil,2005,18661104.0,87.1246275118911
Brazil,2005,18661104.0,46.13
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,18.6657
Brazil,2005,18661104.0,1.00246000289917
Brazil,2005,18661104.0,509.015075683594
Brazil,2005,18661104.0,27564810109.9703
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,25.0
Brazil,2005,18661104.0,19.4
Brazil,2005,18661104.0,36.62375
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,31950579.0
Brazil,2005,18661104.0,17.166
Brazil,2005,18661104.0,-0.661062614587972
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,47.6437026314
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,
Brazil,2005,18661104.0,133.262161254883
Brazil,2005,18661104.0,94.85334
Brazil,2005,18661104.0,0.941330015659332
Brazil,2005,18661104.0,1.02884995937347
